0,1,2
10.898393,-8.407157,-9.499038
10.830753,-8.61415,-9.39289
10.83554,-8.365918,-8.984514
11.187684,-8.733011,-9.187941
11.052405,-8.644485,-8.750277
11.173848,-8.403697,-8.536975
11.259498,-8.241165,-9.029175
11.184555,-8.2402315,-8.831312
11.480343,-8.508411,-8.8004465
18.20592,1.8952383,4.410598
18.639444,1.5092654,4.8839746
18.670591,1.8094555,4.4111385
18.767035,1.8820816,4.735745
18.315771,1.7549899,4.7774487
18.659029,1.409146,4.5206666
18.36499,1.5032461,4.6179786
8.3620405,14.959923,-4.910926
8.519488,15.009684,-4.621837
8.242465,14.794983,-4.723896
8.165816,15.092299,-4.6480713
8.344873,15.261493,-4.79278
8.275493,15.871175,-4.843034
8.339749,16.61577,-4.9849195
8.227183,16.902449,-4.590675
8.346262,17.096807,-4.95926
8.078167,16.837612,-4.910691
7.9548163,16.874535,-5.061146
8.100449,17.222612,-4.954384
7.9456277,17.076948,-4.849396
10.3152,0.59900755,14.414435
10.13224,0.32584283,14.095165
10.351992,0.025294427,14.1700535
10.093953,0.42907315,14.41
9.953924,0.29198802,14.44038
9.644326,0.067772515,13.908594
9.9911375,-0.064532034,14.0213585
9.67097,-0.4992932,14.20829
9.784307,-0.39969733,14.120534
9.336083,-1.913107,15.621833
9.727231,-2.0995767,15.578358
9.851635,-1.8987944,15.778538
9.705075,-2.078947,16.079552
9.572135,-2.20219,16.207594
9.54929,-1.8581849,15.999148
