0,1
17.575686,22.989079
17.497974,23.215914
17.92956,22.991306
18.038382,23.208315
17.736612,22.79274
17.833647,23.284966
-8.010905,23.918797
-7.731418,23.84432
-8.17645,24.061335
-7.7778325,23.443836
-7.9834895,23.19662
-8.16853,23.574223
-8.359984,23.271646
-8.534285,23.50271
-8.735139,23.591578
-8.748208,23.076729
-8.84072,23.310465
-0.38360652,-8.269718
-0.1763718,-8.219732
-0.103740305,-7.763086
-0.20518461,-7.6863356
-0.427827,-7.49402
-0.6516811,-7.806798
-0.7362385,-7.2866225
-0.89413077,-7.199091
-1.1373899,-7.5585175
-1.4154994,-7.412469
-1.4021556,-7.0988603
-1.4362885,-7.7330027
-0.7843315,-6.6284337
-0.7780133,-6.223886
-0.47962227,-6.4004555
-0.40359932,-6.321142
15.433569,21.782866
16.19626,22.04689
15.87346,21.839716
15.74246,21.711132
15.185818,21.399046
15.812705,21.368935
15.518255,22.040071
15.375236,21.183321
15.718842,21.141603
15.34226,21.69329
14.986729,21.591463
