0,1,2
6.2284985,6.073616,4.792854
4.721903,6.9040713,6.705958
-2.6961818,6.5846806,8.942695
10.31957,4.0184083,6.7037854
-1.7103565,7.077577,9.057028
10.094929,4.6688285,6.55481
-2.9541578,6.3534985,4.4735045
9.00133,5.04786,6.955598
8.871106,5.853275,6.9476137
8.734871,5.695137,6.8091607
6.434581,5.823269,4.473694
0.5612642,7.0517426,8.225385
11.036357,4.632831,6.2911696
5.371508,6.759729,6.641873
-2.949416,6.3526645,4.4755363
6.4744663,6.035933,7.8213115
-1.5823039,5.816767,8.230248
1.1937723,7.1743855,8.092006
-1.9943967,6.340144,5.5101695
8.415092,4.1207666,8.044955
-2.0827641,6.2612553,5.4223638
3.5639608,7.27346,7.4849544
-1.9660398,7.3894815,9.177521
8.649436,4.835215,7.4521976
5.9526157,6.395605,5.1074386
8.7446785,4.7981677,8.349341
-1.6066976,5.810764,8.249892
6.2908516,6.3531203,7.152746
-2.6818254,6.819684,9.145768
1.2169062,6.6439466,7.696163
8.598569,5.1166844,8.328978
1.0528262,6.5075755,7.7424383
6.532816,5.3557334,4.053979
8.4808,5.0449996,8.388408
1.0594752,6.979055,7.983253
5.8397493,6.538165,5.383852
-1.1994938,6.413775,6.403246
8.651347,5.0015416,8.436634
6.002661,6.649696,6.473083
6.213623,5.078008,3.647764
11.356716,4.8550973,6.082417
6.0239835,5.2946944,3.618067
8.412425,5.3218937,8.196864
-0.39390257,7.0225973,8.569535
-2.9679475,6.303148,4.463967
6.063018,5.442778,3.7736363
-1.7297435,6.9825315,9.154536
6.4528522,5.935508,4.61265
-2.0766592,6.854111,9.040509
11.007574,4.646743,6.294338
0.9171538,6.4962115,7.6379404
-0.67249495,7.2772565,8.89164
6.4368653,6.0000215,7.7728815
6.314952,6.061658,4.817178
10.227391,4.06403,6.686394
10.569424,3.7760026,7.1303377
-2.9755583,6.2990284,4.537386
11.4108095,4.8875227,6.0206337
-1.965022,6.3895636,5.540655
5.8172584,6.6785555,6.4740005
6.085663,5.208542,3.6049917
-1.0142611,6.579583,8.50818
-1.7379792,5.924555,8.365339
11.350356,4.85859,6.0773067
8.440969,5.789679,7.232996
6.447567,5.8682146,4.5223064
9.231215,4.260525,8.156301
1.1365433,6.628582,7.67487
-2.9102988,6.33755,4.460185
4.829843,6.8938546,6.683646
0.07087361,6.991417,8.369607
10.234145,3.8096368,7.704468
10.345344,4.136197,6.564953
-1.2898657,6.344532,6.3383427
3.2306998,7.130913,7.343006
-0.425785,6.25358,7.4902587
5.003915,6.8221126,6.5656104
-2.5330048,6.1336513,8.650931
6.367548,6.1137323,4.9021845
-0.45162296,6.4685287,7.8752813
3.8430557,6.928287,7.0091667
-0.89916223,6.158845,7.732521
5.663241,6.7159758,6.0584507
1.7415497,6.7073045,7.5625715
-1.2075636,6.086154,8.080192
3.3314795,7.243164,7.450902
8.970603,4.189466,8.1268635
-2.5782084,6.7052736,8.94382
6.5483046,5.997016,7.7365465
10.207073,3.7906568,7.8618135
6.515397,6.0514717,7.791081
6.6356373,5.0851192,3.9342134
6.9584575,6.6197124,6.5657845
6.4264812,5.797608,4.439512
8.697697,4.644068,7.5861497
-2.5798311,6.3739614,8.892567
10.185558,3.8246033,7.8253903
-1.1891624,6.831337,8.786519
8.765253,4.895777,8.468714
-1.4571799,6.9476457,8.969389
8.606718,4.9308233,8.35138
1.1179127,7.1927824,8.135444
6.241531,6.1356006,4.8674774
10.656623,3.6173694,7.3815675
-1.1183182,6.8520837,8.72817
-1.4977927,7.2506814,9.121122
-0.0707348,7.073042,8.493317
-2.3813603,6.9704466,9.137532
9.184144,4.819953,7.1394835
-0.86811715,7.2509303,8.917728
8.881571,5.8685284,6.916611
-2.1439862,6.9226327,9.108394
8.898682,5.2594886,7.0126963
-1.7075815,7.0440474,9.045144
5.932151,6.3300595,4.9670897
-1.09451,6.6729336,8.604083
11.456768,4.922505,5.9715323
10.483817,3.8509114,7.097738
6.994823,6.6509953,6.5751886
3.6515353,7.235455,7.412045
3.3716292,7.2585034,7.47599
0.75568587,6.416529,7.599585
5.818649,6.517213,5.212442
10.370184,3.7310505,7.869901
-1.1968404,6.1326876,6.1979117
11.402268,4.87282,6.0307584
3.900761,7.007909,7.030918
-1.1900721,6.0833006,6.1421824
10.362713,4.103116,6.541117
-1.5741708,6.224355,5.885663
-0.5575949,6.2989187,7.645982
6.341116,6.210272,7.4381943
1.0269547,6.9940305,8.0105095
6.913615,6.5743675,6.519228
-1.5344104,6.245545,5.9305844
10.668481,3.6322465,7.349439
-2.2114503,7.223795,9.236681
6.266874,6.3830066,7.1122427
6.126791,4.981947,3.5157807
6.1108675,6.622143,6.457209
-1.359096,6.8387065,9.055995
8.719044,4.979836,7.2234225
-1.4481603,6.907116,8.963611
8.471621,4.227081,8.075485
-0.968968,7.068984,8.81835
9.141109,4.271525,8.16048
11.365432,4.905118,6.0629
8.815817,5.7948556,6.889331
-1.4129193,6.9224358,8.974965
6.4856434,6.1194673,7.6019907
-0.9264183,6.1251016,6.6133175
6.401369,6.589314,6.5296535
