0,1
16.251389,-5.6952095
16.28086,-5.7679267
15.737273,-5.575057
15.894219,-6.1391726
15.332999,-6.127979
15.544934,-6.144282
15.515938,-5.672386
15.279001,-5.9524174
15.671477,-5.8988132
-1.9326135,-8.484012
-1.483149,-8.830981
-2.113899,-8.785018
-1.6727116,-9.161201
-1.544196,-8.698731
-1.8077706,-9.042455
-1.931509,-8.583816
-8.25881,9.340043
-8.588514,9.368681
-8.474003,9.06889
-8.209092,9.467016
-8.693808,9.086044
-9.211284,8.701774
-9.848314,8.279589
-10.305038,8.23814
-10.626636,7.929206
-10.206743,7.6318636
-10.0411005,8.070657
-10.508607,8.368168
-10.507042,7.877353
-21.016201,-5.2056017
-21.11489,-4.7712765
-21.559082,-5.041946
-21.120628,-4.902648
-21.403526,-4.729396
-21.43575,-4.508672
-21.028444,-4.494175
-20.919916,-4.078765
-20.837542,-4.0781584
-19.353865,-2.7483363
-19.162512,-2.7983706
-19.03477,-2.6314414
-19.174849,-2.378837
-18.735527,-2.2515824
-18.96281,-2.4817562
