0,1,2
1.8934941,2.3504343,7.2812448
-3.0673745,12.125296,3.5969505
23.449629,-5.4881763,4.376032
-2.0940573,3.4811306,-1.4096446
6.642406,12.360664,4.709543
19.819944,16.134808,5.1825795
1.995356,4.2469277,4.6737785
-7.46588,-2.9292436,23.533777
-3.9530551,18.040667,2.6835296
-0.42569214,6.0217943,-3.7361045
20.382519,8.282938,4.144053
6.604556,12.323455,4.726355
3.0896175,20.790545,12.204634
6.3729706,6.6908784,22.13758
-0.20503612,-6.109664,6.9850335
7.969675,-6.6664863,-14.505026
23.409302,-5.528591,4.4164214
-0.67228585,6.5339494,-4.4675884
5.318657,10.826729,-9.132478
-9.950994,4.2987075,-7.1967554
-6.1417003,2.7555919,-1.993014
-2.3305593,3.1003692,1.1936729
-0.04753691,2.1788874,8.163559
2.019986,5.6583734,-6.4700212
9.454179,19.993084,-3.8244631
6.020252,6.4268603,22.49776
6.4674563,12.227856,5.1448703
-0.26455504,-6.2625575,6.769273
-2.4773943,2.1716495,11.098644
-2.20238,3.3975368,-1.3273792
10.139324,16.042746,3.7681346
2.0608494,4.127613,4.8849854
-1.7748327,6.186295,-5.376598
-1.9706635,3.2139013,0.3879217
23.42567,-5.51223,4.4000564
-3.3785849,2.1140938,0.018313672
3.1418676,6.389909,3.2129958
-0.53695196,4.24045,-0.36151695
2.4276254,5.9345117,2.724461
-1.5736903,3.412058,0.14729173
-0.88042355,6.9794574,-4.9747167
-3.333471,2.634396,-0.59342945
-0.7359312,24.038595,7.2315764
1.221398,5.3420563,1.5854173
-3.6263745,1.8194462,-0.033989105
-0.79166406,3.9405522,-0.1288167
9.40845,19.953184,-3.873674
-0.30207735,4.9040036,-1.4384217
17.69539,6.726812,-8.058568
2.003488,4.033291,5.0373945
3.5335767,20.02,11.0325775
-1.7137442,3.2949643,0.19036916
-2.5280373,2.7129478,9.989521
20.261372,8.168964,4.2466173
6.5199213,-5.6437345,9.553604
-2.8926048,3.382071,-2.3563492
10.146464,16.096968,3.6905684
1.8526818,4.3008704,4.8374395
6.0414786,6.442589,22.473566
6.3378634,6.641568,22.139734
-5.0743995,13.170936,12.551866
-0.9532683,6.0250387,-4.9551907
9.426894,19.938957,-3.8582797
-2.9962885,3.189995,-1.8639907
6.7067733,12.434247,4.5985875
-0.1997458,4.855157,-0.86126053
3.1839998,6.35912,3.2794013
6.3455057,6.6433163,22.101095
7.959308,-6.6509757,-14.51123
-9.862207,6.2110977,6.40258
23.425768,-5.512132,4.399962
-2.011415,3.78047,-2.0864348
0.82821715,6.848,-0.416759
-0.1947327,4.5279703,0.6172251
-9.940542,4.291829,-7.1857467
5.9896684,6.3922267,22.528275
-2.6113985,2.7790804,0.12567872
15.921604,-7.5678673,9.732617
3.148924,6.185039,-7.789075
-5.0718784,2.7218056,-1.627044
6.019647,6.4354677,22.508045
1.9654541,4.23924,4.7229834
4.094069,2.9959075,15.639743
0.93811655,7.092609,-0.46257892
6.6367617,12.35885,4.734142
0.05762236,-5.4321055,9.030786
6.5242925,12.284757,5.087002
-2.9124167,3.4019039,-2.3906522
9.346344,19.85807,-3.946475
-0.7519024,24.022432,7.215599
20.337671,8.240146,4.179499
6.360694,6.660102,22.112059
17.658394,6.753742,-8.083516
6.318653,12.998887,7.085975
19.748695,16.580778,5.0898056
19.762255,16.611565,5.10327
5.8922257,10.0166235,-8.216526
0.95585006,7.6144094,-0.3290809
3.1515486,6.187506,-7.791674
-0.14096211,-5.743378,7.8991413
-0.89742535,2.4179292,8.52067
-2.223397,3.7329175,-2.319759
-10.420747,3.3210862,-7.6049533
1.9195186,2.4007072,7.2183895
-3.0671074,12.125045,3.5970395
-3.0671077,12.125068,3.597046
0.14911224,2.0113578,8.109759
-2.4779043,2.5030298,10.258873
3.123865,20.773306,12.175591
4.1040096,3.0060585,15.649574
-3.0673316,12.125379,3.5970361
-9.588131,4.0085764,-6.824193
2.0099905,11.386177,-15.824023
-0.27604198,4.800594,-1.0736635
-9.002181,20.669329,-3.0377927
-0.46684042,6.1939588,-3.9012673
2.2378929,5.795218,2.566868
-1.713502,6.2355347,-5.330436
-11.260924,7.728784,-1.149818
2.5608537,5.6237316,3.413375
1.9569565,11.333253,-15.770957
-11.208437,7.7804794,-1.2017854
7.915565,-6.6256294,-14.551986
0.18260342,-5.3079867,9.177508
0.45558193,2.2692504,7.8690557
-1.8978935,3.7813222,-1.9307058
-2.4059064,2.6232183,9.887989
2.5145354,5.609985,3.3273745
-3.4867666,2.4975145,-0.5785455
0.082932554,-5.4066625,9.059451
1.9592066,4.2903514,4.6885386
-3.3534048,2.6124585,-0.55475897
-5.036889,13.208286,12.514515
0.9762675,7.5082855,-0.37739313
10.164568,16.124313,3.7147539
2.0247262,5.6626987,-6.4721274
9.452958,19.9656,-3.8285048
20.148193,8.05924,4.366137
-0.7330588,24.041307,7.2344313
4.102548,3.0032918,15.647931
15.925244,-7.571513,9.736122
-2.0187082,3.78932,-2.1371105
23.454811,-5.482949,4.370847
1.8778836,4.291753,4.816679
-0.14290309,-5.7544127,7.872275
2.0240185,5.6627455,-6.4717665
-5.074405,13.170939,12.551749
2.0225198,3.7967331,5.3459325
19.782188,16.105844,5.1742
3.1196196,20.799854,12.1281185
5.304238,10.841295,-9.14749
2.573586,5.631121,3.4298322
7.9594717,-6.666817,-14.508923
0.48137206,6.1480694,-0.1857852
1.9233048,2.4252598,7.196771
7.9626956,-6.670639,-14.503041
-5.265905,2.723097,-1.7330117
-0.22173499,-6.221377,6.8057947
-9.595474,3.9986403,-6.831372
6.316058,10.224206,-7.818065
1.0760992,2.36767,7.546653
20.19617,8.10571,4.311183
17.683075,6.732495,-8.070009
1.1722047,2.3878047,7.4955587
20.189173,8.100991,4.3228626
5.31705,10.828467,-9.1342125
10.141202,16.071196,3.7332208
6.044114,6.4457364,22.47257
-7.660629,22.04277,-2.2773066
20.183287,8.095911,4.3273263
1.9901698,11.3665905,-15.804449
-0.9201296,2.4475598,8.545535
-7.9318323,7.735109,4.233985
-11.19799,7.7928696,-1.2140404
0.89943755,6.9961486,-0.45355785
-2.2233026,3.0558033,0.11721316
10.168885,16.111193,3.6962605
-0.9380958,6.002377,-4.936668
23.427504,-5.5103765,4.3982105
-0.44682875,6.1733932,-3.8829105
-2.5116928,2.2102282,11.051112
-3.1487467,2.4025667,-0.021054246
6.3100395,6.6150217,22.170076
0.34023422,5.2947536,0.08967572
-0.4166208,4.749103,-1.4463949
-3.4023046,2.0940628,-0.0069975494
6.4260345,13.475494,7.674639
4.1044493,3.007024,15.650253
10.085559,-4.1612916,9.901688
2.3056028,1.5498391,-1.0945525
-2.276508,3.1495311,1.11861
-6.172497,2.7202077,-1.9663074
2.9287462,6.156394,3.1990573
1.2529178,2.427845,7.4340143
-0.44636965,4.826229,-1.7327561
-3.636433,1.7985448,-0.033783596
3.0790575,20.746763,12.185471
-5.317848,2.70624,-1.7340927
9.188772,19.744728,-4.149379
-5.2746296,2.7252476,-1.7583175
6.5145717,-5.6500754,9.5606165
17.682177,6.7147346,-8.070206
-0.8925231,2.4213438,8.519595
3.5459492,19.99608,11.008619
3.124585,6.2146297,-7.764745
1.981222,2.691634,6.8435526
20.171871,8.094083,4.343973
19.745401,16.62802,5.0823507
-11.218637,7.771783,-1.192952
1.9280081,2.381911,7.2479763
9.420405,19.945917,-3.8620503
-2.3042583,3.523786,-1.9360934
3.8510287,19.736237,10.620756
1.4229399,5.3875775,1.8256832
20.248642,8.158707,4.327596
-0.8042849,7.0653944,-5.0467234
-10.42618,3.3196063,-7.61232
2.0116343,3.7325318,5.424128
20.140238,8.062524,4.3372483
-12.439416,7.483664,-0.93520176
19.775967,16.59198,5.1291842
0.9825395,7.604261,-0.35427085
-5.041811,13.203112,12.519414
3.1405277,20.743898,12.159736
2.5856576,7.2507577,14.225557
-2.4441392,2.137619,11.138588
-6.118286,2.7116408,-1.9503756
20.191278,8.1231575,4.342666
10.161837,16.111517,3.737036
-2.4082053,3.0012276,-0.1240273
-2.4751916,2.1732218,11.097771
6.3229523,10.25954,-7.8110476
0.070229515,-5.419476,9.067752
-9.818398,6.2571425,6.357209
-0.60000676,6.4101567,-4.305961
2.0266058,1.8291514,-1.2768147
-8.9982,20.673342,-3.0340798
-0.19417691,4.531922,0.62486905
-9.91729,4.2642155,-7.1628094
-3.1691241,2.3911805,-0.052622076
-0.13157396,5.0074615,-1.0410985
0.17243439,4.834044,0.6808689
0.050921682,5.1083064,-0.42150617
-9.85143,6.187555,6.415412
-5.2355146,2.6908624,-1.724654
-0.7467713,24.027594,7.220737
2.8078992,6.08881,3.1200242
-2.516409,3.1706254,-1.1670444
-5.040241,13.204611,12.517859
1.8240656,4.3610773,4.7617188
-5.310847,2.7164366,-1.7531587
3.8266814,19.759056,10.648407
20.198627,8.101476,4.322862
2.256724,1.598785,-1.1336445
-2.5055807,2.6935716,9.976676
0.75828034,6.657188,-0.3591664
10.0855665,-4.1612897,9.901696
-6.1479454,2.7171655,-1.956774
-2.4788008,2.1746762,11.099738
-2.8983061,3.3796158,-2.3387423
8.951329,19.567198,-4.507895
2.580098,7.244972,14.227886
-2.4497776,2.202374,11.128867
0.9326001,7.659557,-0.29656246
6.657196,12.395272,4.6667776
-12.44524,7.490418,-0.93867743
8.754509,19.429106,-4.620483
-5.265646,2.7554061,-1.7834344
-5.6422324,2.6782005,-1.8526576
-8.961197,20.710266,-2.9968786
-2.4775634,2.1675248,11.101175
6.3503895,6.6521077,22.126726
-12.442355,7.491571,-0.9398066
3.1652238,6.3971157,3.2201767
2.290877,5.9034963,-6.8667254
-0.59876335,4.188506,-0.46805158
0.7927293,6.7274194,-0.40472844
0.36265892,5.58336,-0.07151539
1.976515,4.3823,4.572433
-2.394276,3.2519777,-1.2078247
9.413781,19.92791,-3.8690982
-1.1551626,3.7144861,0.07096951
-5.0475583,13.19775,12.524933
-2.2527566,3.1497173,1.0770013
-0.24274181,-6.266079,6.77744
2.5612986,5.6217813,3.4366348
2.5855427,7.2506356,14.225452
17.68168,6.7107806,-8.045861
2.0169508,3.7412655,5.41118
-9.836323,6.149341,6.4499035
-7.6714087,22.03202,-2.2883658
3.1344175,20.76679,12.118185
-5.5600853,2.695923,-1.8216051
-10.495156,3.250895,-7.681348
9.496881,19.92834,-3.785334
3.1827495,20.778694,12.135448
20.122396,8.03799,4.393399
7.980195,-6.688505,-14.488166
2.0456653,11.421828,-15.85973
2.0004208,11.387199,-15.823951
-0.40129915,6.0806212,-3.7858107
6.519753,-5.6404285,9.551439
-9.778811,6.2660017,6.338055
20.33834,8.23737,4.1654058
-10.22116,3.590252,-7.445455
-8.90494,20.766325,-2.9427059
19.74226,16.5954,5.083787
-1.7343255,6.2196374,-5.346101
10.186081,16.144518,3.6808069
0.106547646,-5.383275,9.036697
0.1376439,4.937377,0.44441593
-0.46767446,4.1255198,-0.78201175
2.0044415,4.4568644,4.468206
-0.06501189,4.6607237,0.6285238
-0.7742353,24.00014,7.1932693
-0.11036325,4.6121287,0.6376657
2.814232,5.6271915,3.4082625
-0.23328342,4.562757,0.21243888
1.2077712,5.347518,1.5518069
-0.44166702,4.334309,0.21406165
1.7111515,5.501365,2.1126826
-0.33593306,4.4623413,0.15651259
7.9847283,-6.692917,-14.483335
-2.0542462,3.3213377,-0.7134921
15.948132,-7.5944285,9.759542
6.4115996,13.468857,7.6668987
19.789318,16.649458,5.129583
1.9884131,11.3647995,-15.802695
0.9306557,7.6737766,-0.2901551
-0.15673634,-5.781215,7.7897115
1.5197972,5.375097,1.9575939
-9.853088,6.195966,6.408758
-0.8760557,6.994758,-4.9766216
-3.9496887,18.055767,2.6944087
-0.847508,7.0110273,-5.004341
6.307242,10.237519,-7.825598
1.961104,4.28192,4.7026315
-10.457077,3.2883668,-7.643134
0.06978972,-5.4201927,9.041673
-7.5172234,-2.89787,23.525003
7.1895194,-5.841084,-15.233947
0.08214113,-5.407679,9.054166
6.4089036,13.4769335,7.6758876
-11.158017,7.8255553,-1.2475287
2.6102076,6.062589,-7.2320933
-7.6624756,22.04111,-2.2806487
0.14777967,-5.342448,9.1416855
0.4362184,5.7988415,-0.19110419
23.425724,-5.5121684,4.4000015
-1.0236456,5.971344,-5.020873
15.895825,-7.5421386,9.707311
3.14759,20.737585,12.158821
-1.7728745,6.251838,-5.3203793
-2.3948884,2.6194742,9.875437
0.9764803,7.5567465,-0.3619701
-0.3467063,4.447863,0.14599812
-1.0400722,5.9975944,-5.0443063
1.5629733,5.4165807,2.0006921
-0.9064989,6.034954,-4.8926134
17.523668,6.6796227,-8.226612
-0.8401633,7.0238686,-5.0046864
-7.9150243,7.75125,4.2168427
0.98403996,7.4973307,-0.3878561
-3.0500176,3.1683161,-1.8521329
-3.9500065,18.05394,2.6933355
-0.7935104,7.0593095,-5.0019574
-7.675527,22.027763,-2.2904804
6.3294516,6.63467,22.148178
1.9612373,2.334806,7.291536
-0.17482209,4.5533466,0.5886535
2.221259,1.6330864,-1.1581501
-0.82903147,7.0133686,-4.995306
23.422825,-5.515067,4.4029
-0.16158278,-5.7880926,7.7821994
8.880079,19.534307,-4.508176
-3.0754478,3.2103672,-2.0605676
3.1757438,6.381256,3.2460644
-0.7759775,23.998362,7.1915164
20.152534,8.064283,4.3650527
-1.1392471,5.9858255,-5.1101737
-5.3529496,2.7124672,-1.7885748
-0.036334347,2.1545997,8.166216
0.96134365,7.6212745,-0.3291386
-12.4359,7.49265,-0.9408674
23.409607,-5.5283275,4.416137
-0.32528377,4.673639,-0.9166708
-8.76321,20.907585,-2.845869
6.091741,6.493622,22.42808
3.116685,20.760662,12.121895
9.489433,20.022902,-3.7881076
-2.4632401,2.473804,10.287317
-2.0615711,3.765697,-2.1491733
-0.25276238,2.3051648,8.256111
1.7914151,4.3722024,4.754715
-7.883826,7.781646,4.1854715
2.0918624,5.7354503,-6.5642633
7.717404,-6.3763885,-14.771616
19.759918,16.626228,5.098674
0.39481446,2.224128,7.92208
-7.475648,-2.9327369,23.544842
1.2635787,2.3975196,7.4558682
-0.55942357,4.2082324,0.1472305
6.336366,12.857531,6.808133
3.1680949,6.203883,-7.8083696
-12.4369545,7.488204,-0.9358636
-2.3854034,2.929684,0.16053763
2.246005,5.7858143,2.5784035
-0.4434759,4.852977,-1.7404872
-9.815596,6.1919804,6.4228616
0.38684443,5.526252,-0.028464368
-0.7057476,24.068525,7.2617497
-1.164777,3.8146777,-0.6108209
-2.4755168,2.173807,11.097047
-0.114836186,4.605671,0.6450131
-9.048354,20.623117,-3.0839856
-0.43214104,4.8322372,-1.6979676
6.301585,10.236819,-7.832262
-8.955719,20.715635,-2.9904046
0.5063989,5.9762936,-0.2407738
-0.1618627,-5.861539,7.5838966
-2.5107715,2.6970153,9.979997
-3.6358886,1.80932,-0.03703908
-9.892551,4.245057,-7.1375346
-1.1317273,3.40515,-0.084961146
-0.88447654,3.8552148,-0.08118386
2.0337195,4.139892,4.873064
-0.27336246,4.4607854,0.5479112
1.9964025,4.044394,5.03302
19.80625,16.515295,5.166567
10.123098,16.073763,3.6793544
19.78809,16.640844,5.1256766
-0.16367102,-5.870719,7.5594754
9.406698,19.919218,-3.8774025
-1.7603905,6.2184997,-5.354183
9.218985,19.768267,-4.115072
6.0186615,6.4209394,22.49893
1.9396056,11.315882,-15.753037
15.9106865,-7.556854,9.710093
2.3449354,5.655992,3.0270832
-2.3828146,3.2394428,-1.1611927
2.6656415,6.0683093,2.9159157
2.172002,5.7416677,2.5137756
-7.4453626,-2.95483,23.54009
-3.3816283,2.5928364,-0.58763874
-3.949919,18.054272,2.693599
2.2370245,1.6181691,-1.1097412
-8.963406,20.708063,-2.9990833
-2.3054905,3.2599769,-1.0723263
-9.924276,4.2736,-7.1697435
-0.909623,3.9216356,0.13651977
2.8728478,6.158983,3.1316967
3.1620066,6.1730556,-7.802256
5.920593,10.031941,-8.188276
-2.45938,2.1677556,11.08808
20.17352,8.080377,4.3173404
-12.4271755,7.489214,-0.9366332
23.434345,-5.5035796,4.391378
-0.44536915,4.8252544,-1.7194704
1.2095951,5.3510823,1.5490527
-9.831222,6.215387,6.419409
6.648305,12.363118,4.696888
-3.2196586,3.1122987,-1.8593332
-2.4658642,2.1607854,11.113398
-7.4957805,-2.914081,23.565924
-5.0399175,13.204917,12.5175085
-3.0652556,3.2684708,-2.215069
7.9401336,-6.6483836,-14.5286
2.294885,5.9067774,-6.8728404
-2.4498482,2.6985035,9.968973
-0.24746059,4.7122507,-0.66796374
0.8588637,6.8997216,-0.43253097
3.06521,6.1360183,-7.7041726
0.20213053,1.9033129,8.147658
-0.45705852,6.1832366,-3.8901567
-2.3859718,2.9342954,0.12093198
2.0650258,4.1556726,4.8475595
-0.67674416,2.356603,8.453767
-2.2244573,3.7276762,-2.3301826
1.9053739,2.465578,7.1511292
-0.71790177,24.056505,7.249594
6.3004055,10.262882,-7.834004
-0.14199962,-5.754696,7.8737793
-4.9991274,13.245752,12.476765
2.150789,1.7042656,-1.1440017
10.157678,16.114197,3.708573
-2.92143,3.3962302,-2.4078724
2.586153,7.250972,14.226132
7.194502,-5.845965,-15.228929
2.0312939,11.407524,-15.845462
4.1030116,3.0071702,15.648599
-0.10845118,2.2027884,8.191225
2.0215526,5.687512,-6.4791975
23.421711,-5.5161915,4.404017
-2.0404606,3.7856324,-2.1636317
-2.5400035,2.7014327,10.030588
-9.938663,6.2180014,6.4036345
-10.908982,2.7858927,-9.5250435
0.034747507,-5.4537153,9.015002
23.417255,-5.520653,4.4084806
0.15018389,-5.339923,9.145894
1.8305122,4.271284,4.857854
-7.511279,-2.9044456,23.577818
17.702915,6.7521186,-8.049886
1.9760692,3.5343451,5.6815205
-0.61650234,2.349652,8.430502
-3.6361668,1.8082701,-0.03894392
