0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.22222222222224505,0.22222222222224505,-0.3499999999999996,-0.3499999999999996,0.9285714285714287,0.9285714285714287
0.0,0.0,-0.2692307692307696,-0.2692307692307696,0.0,0.0,0.0,0.0,0.22222222222224505,0.22222222222224505,-0.3499999999999996,-0.3499999999999996,0.49999999999999983,0.49999999999999983
0.0,0.0,-0.2692307692307696,-0.2692307692307696,0.0,0.0,-1.0,-1.0,0.481481481481483,0.481481481481483,-0.3499999999999996,-0.3499999999999996,0.49999999999999983,0.49999999999999983
0.0007,0.0007,0.5384615384615385,0.5384615384615385,0.0,0.0,1.857142857142857,1.857142857142857,-1.0370370370370752,-1.0370370370370752,0.29999999999999993,0.29999999999999993,0.49999999999999983,0.49999999999999983
0.0,0.0,-0.5384615384615385,-0.5384615384615385,0.0,0.0,-1.0,-1.0,0.740740740740762,0.740740740740762,0.29999999999999993,0.29999999999999993,-1.0000000000000002,-1.0000000000000002
0.0,0.0,-1.038461538461539,-1.038461538461539,0.0,0.0,0.0,0.0,0.9629629629630071,0.9629629629630071,-1.0499999999999996,-1.0499999999999996,0.0,0.0
0.0007,0.0007,1.0,1.0,0.0,0.0,-1.0,-1.0,-0.740740740740762,-0.740740740740762,0.5999999999999999,0.5999999999999999,0.9285714285714287,0.9285714285714287
0.0,0.0,0.23076923076923073,0.23076923076923073,0.0,0.0,0.0,0.0,-0.25925925925927906,-0.25925925925927906,0.6500000000000004,0.6500000000000004,0.0,0.0
0.0007,0.0007,0.26923076923076894,0.26923076923076894,0.0,0.0,-1.0,-1.0,-0.03703703703703399,-0.03703703703703399,0.29999999999999993,0.29999999999999993,0.0,0.0
0.0,0.0,0.7307692307692304,0.7307692307692304,0.0,0.0,0.0,0.0,-0.740740740740762,-0.740740740740762,0.6500000000000004,0.6500000000000004,0.9285714285714287,0.9285714285714287
0.0,0.0,-0.5000000000000003,-0.5000000000000003,0.0,0.0,0.0,0.0,0.444444444444449,0.444444444444449,-0.3499999999999996,-0.3499999999999996,0.0,0.0
0.0,0.0,-0.5384615384615385,-0.5384615384615385,0.0,0.0,-1.0,-1.0,0.740740740740762,0.740740740740762,0.29999999999999993,0.29999999999999993,-1.0000000000000002,-1.0000000000000002
0.0,0.0,-0.2692307692307696,-0.2692307692307696,0.0,0.0,0.0,0.0,0.22222222222224505,0.22222222222224505,-0.0499999999999997,-0.0499999999999997,0.0,0.0
0.0,0.0,-0.0384615384615389,-0.0384615384615389,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.29999999999999993,0.0,0.0
