0,1
10.962802,4.610434
10.908879,4.55762
10.635784,4.2842574
7.611197,-4.867131
7.6142125,-4.82426
7.611082,-4.836176
7.4069023,-4.749437
7.4197736,-4.75203
7.7771053,-4.653926
7.7097006,-4.7982783
10.863037,4.510383
10.622287,4.2809434
10.628924,4.286721
10.603433,4.261554
10.600896,4.255705
10.464892,4.118422
10.571147,4.2236056
7.678346,-4.73452
7.7464876,-4.885676
7.644743,-4.738404
10.126738,-23.759214
10.0286875,-23.887295
9.488006,-23.92714
9.608744,-24.021832
9.492657,-23.937904
10.033386,-23.98623
10.050538,-23.848951
10.044176,-23.908682
9.609436,-23.991049
9.603411,-23.984875
3.427476,15.02712
3.3972147,14.996808
3.3776689,14.977399
3.446824,15.04641
10.008566,-23.957573
9.943314,-23.841587
3.346196,14.945698
3.3405185,14.940225
1.5080622,7.077657
1.5530237,7.053996
23.507523,8.302545
22.885775,8.089333
22.341877,8.321743
22.306456,8.3415575
22.86063,8.149061
23.384563,8.208749
22.96037,8.075881
22.965221,8.183862
22.816036,8.125941
22.850954,8.123135
1.5708,7.011486
23.53173,8.339213
23.545742,8.33186
23.50015,8.301763
22.281113,8.3816185
22.717855,8.09476
-8.01216,-3.623803
-8.166781,-4.104949
-8.109102,-3.4786308
-8.108493,-3.5039134
-8.139367,-3.537964
-8.189103,-3.5055792
-8.185257,-3.5947547
-8.086217,-3.521051
21.82815,8.718262
21.877459,8.672803
21.899391,8.63405
21.869316,8.678674
21.955868,8.6018095
21.898544,8.64068
-8.052109,-3.8844483
-8.122868,-3.8215175
-8.239157,-4.0245447
-8.178949,-3.7484913
13.321257,-0.92485464
-10.126421,-1.9193305
-10.040556,-1.9370474
13.336174,-0.9303762
-9.769945,-1.7174238
-9.792444,-1.7820913
-10.029531,-2.019725
-10.123004,-2.0225744
13.053385,-0.59484744
13.1152115,-0.6640459
-9.67012,-1.8824748
-9.655514,-1.9108992
-9.8738365,-1.7908713
-9.763276,-1.78081
13.303896,-0.9061328
13.265529,-0.87713623
-10.02371,-1.8397536
-10.153798,-1.9584074
3.8154416,-1.7960265
3.804842,-1.9340941
3.8669734,-1.8646986
3.8686695,-1.7981119
4.294955,-1.680514
4.3049116,-1.6632786
4.282854,-1.6719917
4.2432027,-1.7279
4.1198473,-1.8040619
3.1448295,-2.075609
3.0053773,-2.1640267
2.6709168,-2.4580612
2.6371906,-2.4849367
3.6434793,-1.9152031
2.8749073,-2.2909322
3.7780495,-1.8562394
