0,1,2
19.166794,2.335112,0.78248584
19.186604,2.3803916,0.8233562
19.227509,2.870424,0.9645775
18.93173,3.586008,0.70678717
18.94868,3.6420822,0.71882385
18.981066,3.6403687,0.75403905
19.20288,3.3952157,0.99750435
19.16358,3.390637,0.95907116
19.016579,3.4793382,0.804393
18.882933,3.6208787,0.66684026
19.128036,2.4781432,0.81720793
19.091516,2.6658695,1.1025368
19.26315,2.8047652,0.9624951
19.165697,2.713828,1.0601399
19.161749,2.789463,1.0228413
19.154903,2.8085437,1.0457773
19.117456,2.749376,1.0392736
18.909672,3.494987,0.6914325
18.890644,3.7004044,0.6574326
18.999258,3.5464425,0.77237403
10.850555,6.21555,-7.4867597
10.786819,6.1656475,-7.4222884
10.38225,6.256353,-7.0179925
10.430741,6.230772,-7.061294
10.388071,6.3579955,-7.0813117
10.781626,6.233722,-7.4173
10.898344,6.097191,-7.534379
10.766584,6.157557,-7.402633
10.391391,6.254594,-7.0197935
10.347508,6.271322,-7.0188303
1.7862492,14.524349,10.375296
1.762152,14.548465,10.399392
1.702201,14.6083975,10.459342
1.6672051,14.643374,10.4943285
10.803762,6.2055907,-7.4403496
10.685784,6.23734,-7.321896
1.780139,14.530457,10.381399
1.7494551,14.561131,10.412076
10.750691,-13.764049,2.4984965
10.764169,-13.789405,2.4970365
-5.1752067,2.1825879,5.972553
-4.777676,2.5674276,6.130126
-4.0206776,3.274015,6.174032
-4.015443,3.2799125,6.1762433
-4.6963763,2.6490176,6.1869006
-5.098968,2.255355,6.0112047
-4.867928,2.4781666,6.0502777
-4.845913,2.4994376,6.07618
-4.6759524,2.6683536,6.1934233
-4.7898526,2.5506287,6.1064563
10.795221,-13.749629,2.531727
-5.1645885,2.1973572,5.8783045
-5.167737,2.1903496,5.949578
-5.164401,2.194065,5.8946753
-3.9696457,3.3205507,6.1816454
-4.6608977,2.682506,6.203289
6.919403,4.107798,4.9574637
6.9955072,3.9096549,4.535765
7.085087,4.241405,5.1139026
6.974117,4.256412,5.123372
6.995233,4.2324157,5.0907435
7.0403385,4.1921344,5.0709114
6.980007,4.172503,5.0241814
6.9787803,4.192536,5.0398793
-3.5585635,3.7158976,6.0965347
-3.5374053,3.742943,6.1057434
-3.5831096,3.709912,6.169527
-3.539631,3.741001,6.1044507
-3.5870476,3.6960087,6.1163244
-3.4685104,3.8127108,6.0226865
6.8300214,3.9351466,4.7180777
6.918318,4.031839,4.7724485
7.073226,3.8133152,4.4039507
6.890092,4.005821,4.8395143
9.077285,-4.754,20.57061
6.9592586,4.39121,2.0983198
6.854298,4.4752226,2.2191818
9.195795,-4.736053,20.538395
6.591581,4.316637,2.618744
6.6348386,4.3140974,2.6172533
6.8913846,4.4941945,2.1376255
6.9624743,4.4083114,2.2930248
9.287683,-4.8232,20.893106
9.2179,-4.7523317,20.80403
6.6326723,4.322406,2.6205077
6.6873407,4.3391037,2.5877047
6.7589355,4.3654065,2.4614854
6.6005445,4.2130775,2.7008388
9.16988,-4.7046075,20.613073
9.1308365,-4.667714,20.610579
6.921757,4.370689,2.253621
6.975388,4.436015,2.2058365
8.6092415,-1.3452113,13.823952
8.579714,-1.5129489,13.763412
8.531004,-1.4398005,13.723032
8.437543,-1.4694517,13.654775
8.618857,-1.8178886,13.364193
8.632971,-1.7876381,13.394096
8.569558,-1.8322325,13.3692465
8.631747,-1.731297,13.456097
8.56812,-1.6829994,13.504077
8.603063,-0.8518889,14.008081
8.58891,-0.6614061,14.15009
8.591444,-0.42881358,14.371386
8.67097,-0.37067997,14.451602
8.532421,-1.2274,13.836992
8.666884,-0.5922521,14.266018
8.510083,-1.3940959,13.748239
8.514904,-1.4145122,13.693778
8.569929,-0.7189941,14.102508
8.630024,-0.6198504,14.195721
10.651295,-14.14675,2.2544096
10.847094,-12.925484,3.109842
10.789426,-12.983001,3.057193
10.708156,-12.8149805,3.2099535
10.610162,-14.205025,2.2015269
10.640646,-14.172169,2.2329323
10.736688,-12.791414,3.233942
10.811962,-12.700191,3.3229196
10.655395,-14.107232,2.2962034
10.616181,-14.1905985,2.2141025
10.810907,-12.967366,3.0720057
10.803437,-12.7645235,3.2638152
10.774716,-12.899135,3.1341019
10.68,-14.120504,2.28191
10.814382,-12.688001,3.332294
-2.074616,1.7270359,2.9195065
-1.9483786,1.7954743,2.8521395
-1.9672451,1.6371897,3.0040085
3.3851535,-4.442368,-1.6574258
3.5033598,-4.5620723,-1.5372341
3.2941833,-4.3536296,-1.7467782
3.2296278,-4.288475,-1.8121591
3.3605165,-4.41905,-1.6816378
3.20746,-4.2667475,-1.8337651
3.279773,-4.3387613,-1.7615454
3.3701227,-4.428832,-1.6712797
19.030521,0.64916784,-0.35927042
19.101793,0.8590752,-0.30968893
19.187485,0.8276704,-0.41939202
19.199717,0.785117,-0.42007306
3.7970097,-4.8390226,-1.2693328
3.766077,-4.807903,-1.3008802
19.21757,0.7857916,-0.48191595
19.23522,0.76860654,-0.5012734
3.7679582,-4.8115344,-1.2967745
3.7383168,-4.7822504,-1.3259593
19.161404,0.7995984,-0.42069244
