0,1
15.435842,-11.90829
15.480125,-11.953432
15.421561,-11.893643
15.416793,-11.888671
15.416033,-11.886242
15.393127,-11.862308
15.305463,-11.766245
15.318352,-11.777892
15.3241005,-11.778879
15.324037,-11.781526
15.300676,-11.751728
15.277387,-11.722597
17.318686,-7.3288765
17.32733,-7.3170366
17.324995,-7.3237295
17.32575,-7.315219
17.347511,-7.290617
17.331049,-7.3048563
17.393154,-7.2364917
17.405554,-7.2211823
17.473005,-7.1425443
17.488327,-7.119569
17.536781,-7.059402
17.575369,-7.0146704
17.657278,-6.9082584
17.679794,-6.87911
17.760887,-6.7767544
17.76285,-6.7733593
17.767344,-6.764161
17.799921,-6.721456
17.829351,-6.6830935
17.904953,-6.5907063
17.949047,-6.5296397
17.94908,-6.5248375
17.964104,-6.5033407
18.073782,-6.3712964
18.067492,-6.378439
18.116991,-6.3174443
18.149914,-6.244352
18.205578,-6.2511144
18.207886,-6.2265773
18.241644,-6.180798
18.255846,-6.166491
18.237925,-6.183387
18.232042,-6.191486
18.209312,-6.2155337
7.3958297,-7.3145723
7.3924403,-7.3008494
7.369576,-7.3444467
7.380589,-7.3440456
7.357811,-7.327962
7.411854,-7.313491
7.4760385,-7.289791
7.4461355,-7.251046
7.450939,-7.2136507
7.5015326,-7.1258307
7.5094433,-7.059403
7.505495,-7.0566683
7.544315,-6.964472
7.560874,-6.8728395
7.5648093,-6.8428435
7.596636,-6.782428
7.627197,-6.718059
7.6864133,-6.615012
7.7422385,-6.508329
7.767239,-6.4882226
7.814609,-6.424413
7.8195543,-6.402186
7.913238,-6.3043485
7.9833927,-6.2332163
8.014166,-6.206289
8.07076,-6.1534305
8.133537,-6.107184
8.143188,-6.1154103
8.237901,-6.049156
8.276134,-6.0288234
8.353834,-5.9905806
8.402928,-5.982234
8.510841,-5.942887
8.551489,-5.949431
8.547465,-5.941661
8.734299,-5.9362736
8.776374,-5.9334006
8.805837,-5.91785
8.899018,-5.906052
8.958578,-5.9510865
8.97225,-5.959768
8.964966,-5.9389443
9.090267,-6.022516
9.179494,-6.0745664
9.188838,-6.071853
9.222667,-6.0970383
9.373869,-6.2245893
9.362345,-6.1965857
9.348312,-6.1895
9.400831,-6.230834
9.359948,-6.2122893
9.365509,-6.22622
9.382406,-6.206678
9.378821,-6.196025
12.525938,-1.7899199
12.561935,-1.8345294
12.590453,-1.8477721
12.520315,-1.821911
12.520716,-1.8525512
12.539314,-1.8285273
12.42581,-1.7628642
12.40545,-1.7406214
12.391831,-1.7416416
12.322672,-1.7338428
12.229546,-1.6956736
12.205561,-1.7092041
12.110508,-1.6926862
12.049751,-1.6868829
11.977394,-1.6679243
11.868111,-1.6451405
11.765453,-1.624785
11.71454,-1.6141273
11.658052,-1.6062226
11.5448,-1.5804559
11.481575,-1.56403
11.416439,-1.5469589
11.293159,-1.5139145
11.282055,-1.5130259
11.16321,-1.4855602
11.108714,-1.4740376
11.010439,-1.4463104
10.987083,-1.4652367
