0,1,2,3
-0.9213108779967202,-0.9213275968039336,-0.9262187088274044,-0.9202375182685864
-0.9197490694223911,-0.9197514014050153,-0.9245544691768948,-0.9185111329438961
-0.918291381419684,-0.9183178560924795,-0.92316760280147,-0.917193851096366
-0.9166254522737329,-0.9166606495333933,-0.9212259898758755,-0.9154389382495136
-0.9152718848426478,-0.9153081153810254,-0.9199778101379932,-0.9141395252894916
-0.9136059556966968,-0.9136509088219392,-0.9181748838499411,-0.9124106320507652
-0.9121482676939896,-0.9122173635094034,-0.9167880174745163,-0.9110930367139806
-0.9104823385480386,-0.9105495902772519,-0.9151237778240067,-0.9093832663197804
-0.9090246505453315,-0.9091160449647161,-0.9137369114485819,-0.9080615956226868
-0.9073587213993805,-0.9074588384056299,-0.9119339851605298,-0.9063248651525971
-0.9060051539682953,-0.906106304253262,-0.9106858054226475,-0.9050223173000299
-0.9043392248223443,-0.9044490976941758,-0.9088828791345954,-0.9032849598514312
-0.9028815368196371,-0.9030155523816401,-0.9074960127591707,-0.9019642296221012
-0.9012156076736861,-0.9013477791494885,-0.905831773108661,-0.900243173614738
-0.899757919670979,-0.8999142338369527,-0.9044449067332363,-0.8989349829555893
-0.898091990525028,-0.8982570272778665,-0.9026419804451841,-0.8972051492490992
-0.8967384230939428,-0.8969044931254986,-0.9013938007073019,-0.8959047958213137
-0.8950724939479918,-0.8952472865664124,-0.8995908744192497,-0.8941765295610963
-0.8936148059452846,-0.8938137412538767,-0.8982040080438249,-0.892857366778039
-0.8920529973709556,-0.8922375458549583,-0.8965397683933153,-0.8911328623888759
-0.8905953093682484,-0.8908040005424226,-0.8951529020178906,-0.8898096242455097
-0.8889293802222974,-0.8891467939833364,-0.8933499757298384,-0.8880772826249834
-0.8875758127912122,-0.8877942598309685,-0.8921017959919562,-0.8867675245195621
-0.8858057630736392,-0.886045475438649,-0.890298869703904,-0.885027659156927
-0.8844521956425541,-0.8846929412862811,-0.8890506899660218,-0.8837247978151053
-0.8827862664966031,-0.8830357347271949,-0.8872477636779696,-0.8819946506193607
-0.8813285784938959,-0.8816021894146592,-0.8858608973025449,-0.8806842655354302
-0.8797667699195668,-0.8800259940157408,-0.8841966576520353,-0.8789694793131576
-0.8783090819168597,-0.8785924487032051,-0.8828097912766105,-0.8776575267829545
-0.8766431527709088,-0.8769352421441189,-0.8810068649885584,-0.875922677248392
-0.8752895853398235,-0.875582707991751,-0.8797586852506761,-0.8746282801164424
-0.8736236561938725,-0.8739255014326648,-0.8779557589626239,-0.8728928036033708
-0.8722700887627873,-0.8725729672802969,-0.8767075792247417,-0.8715927636648398
-0.8705000390452143,-0.8708241828879774,-0.8749046529366895,-0.869848822941896
-0.8690423510425073,-0.8693906375754417,-0.8735177865612648,-0.8685155531423849
-0.8674805424681782,-0.8678144421765234,-0.8718535469107551,-0.8667948106242762
-0.866022854465471,-0.8663808968639876,-0.8704666805353304,-0.8654850525188548
-0.86435692531952,-0.864713123631836,-0.8688024408848207,-0.8637621155759644
-0.8628992373168128,-0.8632795783193002,-0.867415574509396,-0.862458313766379
-0.8612333081708619,-0.8616223717602141,-0.8656126482213439,-0.8607316149524342
-0.8598797407397767,-0.8602698376078461,-0.8643644684834616,-0.8594146465941587
-0.8582138115938257,-0.85861263104876,-0.8625615421954095,-0.8576854398661777
-0.8568602441627404,-0.857260096896392,-0.8613133624575272,-0.8563835189921195
-0.8552984355884113,-0.8556839014974736,-0.8596491228070176,-0.8546671653235742
-0.8538407475857043,-0.8542503561849379,-0.8582622564315928,-0.8533501969652986
-0.8522789390113752,-0.8526741607860195,-0.8565980167810832,-0.8516307084042081
-0.85092537158029,-0.8513216266336516,-0.8553498370432009,-0.8503309819549315
-0.8492594424343389,-0.8496644200745654,-0.8535469107551488,-0.8485951919526055
-0.8479058750032538,-0.8483118859221976,-0.8522987310172665,-0.8473004813314015
-0.8463440664289247,-0.8467356905232792,-0.8506344913667568,-0.8455853816198742
-0.8448863784262176,-0.8453021452107435,-0.8492476249913321,-0.8442696672186167
-0.8433245698518885,-0.8437259498118251,-0.8475833853408224,-0.8425414009583994
-0.8419710024208032,-0.8423734156594572,-0.8463352056029402,-0.841242928466141
-0.8131296040815265,-0.8135968426780881,-0.8174883849941058,-0.8122316923842802
-0.8116719160788193,-0.8121632973655523,-0.8161015186186811,-0.8109144105367501
-0.8100059869328683,-0.8105060908064661,-0.814298592330629,-0.8091698428352971
-0.808652419501783,-0.8091535566540982,-0.8130504125927467,-0.8078741917463295
-0.806986490355832,-0.807496350095012,-0.8112474863046946,-0.8061431040828213
-0.8056329229247469,-0.8061438159426441,-0.8099993065668123,-0.8048474529938537
-0.8039669937787959,-0.8044866093835579,-0.8081963802787602,-0.8031126034592913
-0.8026134263477106,-0.80313407523119,-0.8069482005408779,-0.8018109960744876
-0.8009474972017596,-0.8014768686721038,-0.8051452742528258,-0.8000745790936524
-0.7995939297706744,-0.8001243345197359,-0.8038970945149435,-0.7987801819617029
-0.7980321211963454,-0.7985481391208176,-0.8022328548644339,-0.7970559910617944
-0.7963661920503944,-0.7962974377578929,-0.8004299285763816,-0.7956615908576502
-0.7947002629044434,-0.7946402311988067,-0.7983496290132446,-0.7938558927515642
-0.7933466954733581,-0.7932876970464388,-0.7969627626378198,-0.7925304601834163
-0.7916807663274071,-0.7916304904873526,-0.7951598363497677,-0.7907852655034543
-0.790327198896322,-0.7902779563349847,-0.7939116566118855,-0.7894777018228146
-0.7886612697503709,-0.7886207497758985,-0.7921087303238333,-0.787746927648561
-0.7873077023192857,-0.7872682156235306,-0.7908605505859511,-0.786452844005866
-0.7856417731733347,-0.7856110090644444,-0.7890576242978989,-0.7847205023853397
-0.7842882057422496,-0.7842584749120765,-0.7878094445600167,-0.7834201489575542
-0.7826222765962985,-0.782590701679925,-0.786145204909507,-0.7816928231651004
-0.7811645885935914,-0.7811571563673891,-0.7847583385340823,-0.7803739738712976
-0.7794986594476404,-0.779499949808303,-0.78295541224603,-0.7786450806325712
-0.7781450920165551,-0.778147415655935,-0.7817072325081479,-0.7773522509468943
-0.7764791628706041,-0.7764902090968488,-0.7799043062200957,-0.7756130125627684
-0.775125595439519,-0.7751376749444809,-0.7786561264822134,-0.7743063893498923
-0.773355545721946,-0.7733888905521615,-0.7768532001941613,-0.7725724802830933
-0.7720019782908608,-0.7720363563997936,-0.775605020456279,-0.7712755752371075
-0.7703360491449098,-0.7703791498407074,-0.7738020941682269,-0.7695473089768902
-0.7689824817138247,-0.7690266156883395,-0.7725539144303446,-0.7682416262317776
-0.7672124319962517,-0.76727783129602,-0.7707509881422925,-0.766494237127034
-0.7658588645651665,-0.7659252971436522,-0.7695028084044102,-0.7651957646347756
-0.7640888148475935,-0.7641765127513327,-0.7676998821163581,-0.7634624825464857
-0.7627352474165083,-0.7628239785989648,-0.7664517023784758,-0.7621511569947916
-0.7611734388421793,-0.7612477832000465,-0.7647874627279662,-0.7604335493692282
-0.7597157508394721,-0.7598142378875107,-0.7634005963525414,-0.7591225373067887
-0.7580498216935211,-0.7581464646553592,-0.7617363567020318,-0.7573942710465713
-0.756592133690814,-0.7567129193428234,-0.760349490326607,-0.7560779296668048
-0.7549262045448629,-0.7550451461106719,-0.7586852506760974,-0.7543437071107514
-0.7535726371137778,-0.753692611958304,-0.7574370709382151,-0.7530364569193662
-0.7518025873962048,-0.7519438275659844,-0.755634144650163,-0.7512981590030039
-0.7504490199651196,-0.7505912934136165,-0.7543859649122807,-0.7499918492793822
-0.7487830908191686,-0.7489340868545303,-0.7525830386242286,-0.7482670314009646
-0.7474295233880834,-0.7475815527021624,-0.7513348588863463,-0.7469669914624336
-0.7457635942421323,-0.7459243461430762,-0.7495319325982942,-0.7452346498419073
-0.7444100268110472,-0.7445718119907083,-0.7482837528604119,-0.7439349233926309
-0.7426399770934743,-0.7428230275983889,-0.7464808265723597,-0.7421919231374506
-0.741286409662389,-0.741470493446021,-0.7452326468344775,-0.7409044227691007
-0.7397246010880599,-0.7398942980471027,-0.7435684071839678,-0.7391893230575736
-0.7382669130853529,-0.7384607527345669,-0.7421815408085431,-0.7378764300596068
-0.7366009839394019,-0.7367929795024154,-0.7405173011580334,-0.7361409535465353
-0.7351432959366947,-0.7353594341898796,-0.7391304347826086,-0.7348183423816782
-0.7335814873623656,-0.7337832387909613,-0.737466195132099,-0.7331013617346238
-0.7322279199312804,-0.7324307046385934,-0.7362180153942167,-0.7318060241349107
-0.7304578702137074,-0.7306819202462739,-0.7344150891061646,-0.7300652183045122
-0.7290001822110004,-0.7292483749337382,-0.7330282227307399,-0.7287479364569821
-0.7273342530650493,-0.7275806017015866,-0.7313639830802302,-0.7270190432182556
-0.7258765650623422,-0.7261470563890509,-0.7299771167048055,-0.7257017613707255
-0.7242106359163912,-0.7244898498299647,-0.7281741904167534,-0.7239647174113812
-0.722857068485306,-0.7231373156775968,-0.7269260106788711,-0.7226640504943412
-0.721191139339355,-0.7214801091185106,-0.725123084390819,-0.7209301414275423
-0.7197334513366478,-0.7200465638059748,-0.7237362180153942,-0.7196169349403211
-0.7181716427623188,-0.7184703684070565,-0.7220719783648846,-0.7178993273147576
-0.7167139547596116,-0.7170368230945207,-0.7206851119894598,-0.7165754621928824
-0.7151521461852826,-0.7154606276956024,-0.7190208723389502,-0.7148716480945183
-0.7136944581825754,-0.7140270823830666,-0.7176340059635254,-0.7135474694833885
-0.7120285290366244,-0.7123698758239804,-0.7158310796754732,-0.7118182627554075
-0.7106749616055392,-0.7110173416716125,-0.714582899937591,-0.7105147744350767
-0.7090090324595882,-0.7093601351125263,-0.7127799736495388,-0.7087695797551148
-0.7075513444568811,-0.7079265897999905,-0.7113931072741141,-0.7074535518646028
-0.7058854153109301,-0.706258816567839,-0.7097288676236044,-0.7057255990936399
-0.7044277273082229,-0.7048252712553031,-0.7083420012481797,-0.7044064363105825
-0.7027617981622719,-0.703168064696217,-0.7065390749601276,-0.7026784835396197
-0.7014082307311867,-0.701815530543849,-0.7052908952222453,-0.7013731142837617
-0.6997423015852356,-0.7001477573116975,-0.7036266555717356,-0.6996498638516168
-0.6982846135825286,-0.6987142119991617,-0.7022397891963109,-0.6983404192354499
-0.6966186844365776,-0.6970464387670101,-0.7005755495458013,-0.6966215576528684
-0.6952651170054923,-0.6956939046146422,-0.699327369807919,-0.6953259065639007
-0.6937033084311632,-0.6941177092157239,-0.6976631301574093,-0.6936014021747376
-0.6922456204284562,-0.6926841639031881,-0.6962762637819846,-0.6922972868758978
-0.6906838118541271,-0.6911079685042698,-0.6946120241314749,-0.6905749769115164
-0.6893302444230419,-0.6897554343519019,-0.6933638443935927,-0.6892830876936031
-0.6876643152770908,-0.6880982277928157,-0.6915609181055405,-0.6875607777292218
-0.6863107478460057,-0.6867456936404478,-0.6903127383676583,-0.6862610512799453
-0.6846448187000547,-0.6850779204082963,-0.6886484987171486,-0.6845246342991101
-0.6831871306973475,-0.6836443750957605,-0.6872616323417239,-0.6832064119838165
-0.6816253221230184,-0.6820681796968422,-0.6855973926912142,-0.6814869234227259
-0.6802717546919332,-0.6807156455444743,-0.684349212953332,-0.6801862565056858
-0.6786058255459823,-0.6790584389853881,-0.6825462866652798,-0.6784536013959049
-0.6772522581148971,-0.6777059048330202,-0.6812981069273976,-0.6771429028227199
-0.6482026186323763,-0.6479431090322161,-0.6481520005547465,-0.6474165977512789
-0.6468490512012911,-0.6465905748798482,-0.6467651341793218,-0.6460820739947497
-0.6451831220553401,-0.644933368320762,-0.6448235212537272,-0.6443259071908792
-0.6438295546242548,-0.6435808341683941,-0.643575341515845,-0.6430217918920393
-0.642059504906682,-0.6418320497760746,-0.6417724152277928,-0.641282866997168
-0.6407059374755968,-0.6404795156237066,-0.6405242354899106,-0.6399894103329821
-0.6391441289012677,-0.6389033202247884,-0.6388599958394009,-0.6382633384975464
-0.6376864408985605,-0.6374697749122525,-0.6374731294639762,-0.6369535803921249
-0.6361246323242314,-0.6358935795133343,-0.6358088898134665,-0.6352300164707254
-0.6346669443215244,-0.6344600342007984,-0.6344220234380418,-0.633925587682631
-0.6331051357471953,-0.6328838388018801,-0.6327577837875321,-0.6322064126107949
-0.6316474477444881,-0.6314502934893443,-0.6313709174121074,-0.6308859958707196
-0.630085639170159,-0.629874098090426,-0.6297066777615977,-0.6291734040732286
-0.628627951167452,-0.6284405527778902,-0.628319811386173,-0.6278536143116622
-0.6269620220215009,-0.6267727795457387,-0.6266555717356632,-0.6261240940944267
-0.6255043340187938,-0.6253392342332029,-0.6252687053602385,-0.624821859731114
-0.6238384048728427,-0.6236714610010514,-0.6236044657097288,-0.6230986092989691
-0.6223807168701356,-0.6222379156885156,-0.6222175993343041,-0.6217929265538565
-0.6208189082958065,-0.6206617202895973,-0.6205533596837944,-0.6200728110142568
-0.6193612202930994,-0.6192281749770615,-0.6191664933083697,-0.6187445570428183
-0.6177994117187703,-0.6176519795781432,-0.61750225365786,-0.6170231875462004
-0.6163417237160632,-0.6162184342656074,-0.6161153872824353,-0.6157115485052519
-0.6147799151417341,-0.6146422388666891,-0.6144511476319257,-0.6139892385408705
-0.613322227139027,-0.6132086935541533,-0.6130642812565009,-0.6126647464404863
-0.6117604185646979,-0.611632498155235,-0.6114000416059913,-0.6109380476265415
-0.6103027305619908,-0.6101989528426992,-0.6100131752305665,-0.6096191983327387
-0.6087409219876617,-0.6086227574437809,-0.6083489355800569,-0.6078940669650666
-0.6072832339849545,-0.6071892121312451,-0.6069620692046321,-0.6065749041820093
-0.6057214254106255,-0.6056130167323268,-0.6052978295541225,-0.6048582370242095
-0.6042637374079184,-0.604179471419791,-0.6039109631786977,-0.6035506733435698
-0.6025978082619674,-0.6025116981876395,-0.6022467235281881,-0.6018305578039701
-0.6012442408308821,-0.6011591640352716,-0.6009985437903058,-0.6005305178654391
-0.5995783116849311,-0.5995019574761854,-0.5991956175022537,-0.598800684158949
-0.598224744253846,-0.5981494233238175,-0.5979474377643714,-0.5975031521344543
-0.596558815107895,-0.5964816500916659,-0.5962831981138618,-0.5957764533205095
-0.5951011271051878,-0.5950481047791302,-0.594896331738437,-0.5944629333440338
-0.5934351979592368,-0.5933803315469786,-0.5932320920879274,-0.5927456392077248
-0.5919775099565296,-0.5919467862344427,-0.5918452257125026,-0.5914296113172128
-0.5904157013822006,-0.5903705908355245,-0.5901809860619929,-0.589706987863577
-0.5890621339511154,-0.5890180566831565,-0.5889328063241107,-0.5884103963068458
-0.5872920842335424,-0.5872692722908371,-0.5871298800360585,-0.5866667690731565
-0.5859385168024572,-0.5859167381384692,-0.5858817002981763,-0.5853676696023891
-0.5840643465132623,-0.583442375528994,-0.5836627140974967,-0.5835594635822667
-0.5827107790821772,-0.5820898413766261,-0.5821371610845295,-0.5821970392820845
-0.5811489705078481,-0.5805136459777078,-0.5803342347964774,-0.5804596818334858
-0.5796912825051409,-0.579080100665172,-0.5789473684210527,-0.5791339357760834
-0.5780253533591899,-0.5774123274330205,-0.577283128770543,-0.5774172686182836
-0.5766717859281048,-0.5760597932806526,-0.5760349490326607,-0.5761068835343531
-0.5750058567821538,-0.5744025867215664,-0.5742320227446086,-0.5743698395750089
-0.5736522893510685,-0.5730500525691985,-0.5729838430067263,-0.5730760694215684
-0.5720904807767395,-0.5714738571702802,-0.5713196033562167,-0.5713615966885504
-0.5706327927740323,-0.5700403118577444,-0.5699327369807919,-0.5700502711368562
-0.5690709841997033,-0.5684641164588261,-0.5682684973302822,-0.568333917468311
-0.5677174167686181,-0.5671115823064582,-0.5670203175924,-0.5670414012718886
-0.566155608194289,-0.5655353869075398,-0.5653560779418902,-0.5653316308776885
-0.5646979201915818,-0.5641018415950041,-0.5639692115664656,-0.5640149760086673
-0.5630319910456308,-0.5624340683628525,-0.5623049719159559,-0.5622885906839771
-0.5616784236145457,-0.5610815342104846,-0.5610567921780737,-0.5609941935520276
-0.5600124944685946,-0.5594243276513984,-0.5592538658900215,-0.5592499393398292
-0.5586589270375094,-0.5580717934990305,-0.5580056861521392,-0.5579539747616071
-0.5569929978915584,-0.556404020266879,-0.5563414465016295,-0.5562338592220074
-0.5555353098888512,-0.5549704749543432,-0.5549545801262048,-0.5549250415843496
-0.5538693807429003,-0.5533027017221916,-0.5532903404756951,-0.5532027316199682
-0.5525158133118151,-0.5519501675698237,-0.5520421607378129,-0.5519051995954735
-0.550954004737486,-0.5503739721709053,-0.5503779210873032,-0.5501929212872371
-0.5494963167347788,-0.5489404268583696,-0.5489910547118785,-0.5488743854826889
-0.5479345081604498,-0.5473642314594512,-0.5473268150613688,-0.5471401629266354
-0.5465809407293646,-0.5460116973070833,-0.5460786353234865,-0.5458467062624495
-0.5448108910117917,-0.5442629129147639,-0.5442757090354344,-0.544107154389069
-0.5434573235807064,-0.542910378762396,-0.5430275292975522,-0.5428152651711557
-0.5418955150063773,-0.5413341833634777,-0.5413632896470425,-0.5411029868629194
-0.5404378270036703,-0.5399006380509419,-0.5399764232716178,-0.5397976176070612
-0.5387718978577193,-0.5382328648187904,-0.5383121836211081,-0.538069978325353
-0.5373142098550121,-0.5367993195062546,-0.5369253172456834,-0.5367583392844043
-0.5356482807090611,-0.5351421129471684,-0.5351223909576313,-0.5350285055779143
-0.5342947132779758,-0.5337895787948005,-0.533874211219749,-0.5337268981931106
-0.5326287841320249,-0.5321323722357143,-0.5320712849316969,-0.5319838979379303
-0.5312752167009397,-0.5307798380833464,-0.5306844185562721,-0.5306647351548731
-0.5296092875549887,-0.5291226315242602,-0.52888149226822,-0.5289220483889474
-0.5281515995522815,-0.5276890862117244,-0.5274946258927953,-0.5275959888422904
-0.5264856704063305,-0.5260213129795729,-0.5258303862422855,-0.5258752463241817
-0.5250279824036234,-0.5245877676670371,-0.5244435198668608,-0.524567682643542
-0.5233620532576724,-0.5229199944348856,-0.5227792802163511,-0.5228369084692884
-0.5219043652549652,-0.5214864491223498,-0.5213924138409264,-0.5215262098961034
-0.5201343155373923,-0.5197376647300304,-0.5195894875528743,-0.5197923008293045
-0.5187807481063071,-0.5183851305776624,-0.518341307814992,-0.5184841101701557
-0.517114818960356,-0.5167279240185763,-0.5165383815269399,-0.5167464392323025
-0.5157612515292709,-0.5153753898662083,-0.5152902017890576,-0.5154319787880631
-0.5140953223833199,-0.5137181833071222,-0.5134872755010055,-0.5137005776353004
-0.5125335138089908,-0.5121719268152224,-0.5119617224880383,-0.512325613764937
-0.4868157326183721,-0.4864966723785405,-0.48616600790513836,-0.48638155654938614
-0.48535804461566495,-0.48506312706600474,-0.48477914152971363,-0.4850724254224738
-0.4836921154697139,-0.4833953538338532,-0.4831149018792039,-0.4833303656350571
-0.4822344274670068,-0.48196180852131737,-0.4817280355037792,-0.4820143377445451
-0.4806726188926777,-0.4803856131223991,-0.4800637958532695,-0.4802945356942
-0.47931905146159254,-0.47903307897003117,-0.47881561611538725,-0.4789894799275965
-0.4776531223156415,-0.477375872410945,-0.47701268982733513,-0.4772656025169425
-0.47629955488455633,-0.47602333825857707,-0.47576451008945286,-0.4759624276858662
-0.47473774631022725,-0.4744471428596587,-0.4741002704389432,-0.47424231214626655
-0.4732800583075201,-0.47301359754712297,-0.47271340406351847,-0.47293255404084517
-0.47171824973319104,-0.4714374021482046,-0.4710491644130088,-0.4712124385012455
-0.4702605617304839,-0.47000385683566887,-0.4696622980375841,-0.469902053417315
-0.46869875315615483,-0.4684276614367505,-0.4679980583870744,-0.46818695370578783
-0.4673451857250696,-0.4670751272843826,-0.46674987864919215,-0.4668825249176934
-0.46557513600749667,-0.4653263428920632,-0.46494695236114003,-0.4651432865335675
-0.4642215685764115,-0.4639738087396953,-0.46369877262325776,-0.4638438735735455
-0.46255563943046046,-0.46230603550754373,-0.4620345329727481,-0.4621159208025826
-0.46109795142775334,-0.460872490195008,-0.46064766659732337,-0.46080302780461596
-0.45953614285342426,-0.45929629479608963,-0.45898342694681366,-0.4590788369047074
-0.4581825754223391,-0.4579437606437217,-0.45773524720893144,-0.45777284067034035
-0.45651664627638805,-0.45628655408463553,-0.45593232092087926,-0.4560320348399418
-0.4551630788453029,-0.4549340199322676,-0.454684141182997,-0.4547260386055747
-0.4536012702709738,-0.4533578245333493,-0.45301990153248733,-0.45301344680808375
-0.4521435822682667,-0.4519242792208135,-0.4516330351570626,-0.45169835938533537
-0.45047765312231564,-0.45025650598866196,-0.44996879550655294,-0.4499719740606451
-0.44912408569123047,-0.44890397183629405,-0.44872061576867067,-0.4486524977883333
-0.44745815654527943,-0.44724676527720786,-0.44691768948061855,-0.44692329106035233
-0.44610458911419426,-0.44589423112483995,-0.4456695097427363,-0.44562074320778505
-0.4445427805398652,-0.44431803572592166,-0.4440052700922266,-0.4439078379210396
-0.44308509253715805,-0.44288449041338585,-0.4426184037168019,-0.4426018416866725
-0.44152328396282897,-0.44130829501446756,-0.44095416406629223,-0.44088642848589077
-0.44016971653174375,-0.43995576086209964,-0.43970598432840996,-0.43958513459034165
-0.4383996668141708,-0.4382069764697802,-0.4379030580403578,-0.43784934458801555
-0.43704609938308564,-0.4368544423174123,-0.43665487830247557,-0.43654397533215755
-0.43548429080875656,-0.435278246918494,-0.4349906386519659,-0.4348291891098849
-0.4340266028060494,-0.43384470160595817,-0.4336037722765412,-0.433514415176391
-0.43246479423172035,-0.4322685062070399,-0.43193953262603146,-0.43179116474424606
-0.43111122680063513,-0.43091597205467197,-0.43069135288814925,-0.4304886168916788
-0.42944529765468414,-0.4292587654955858,-0.4288884266000971,-0.42874467616873496
-0.4280917302235989,-0.42790623134321787,-0.4276402468622148,-0.4274418148269132
-0.42642580107764794,-0.4262384581110663,-0.42597600721170514,-0.4257201318410409
-0.42496811307494076,-0.42480491279853055,-0.4245891408362804,-0.42442385377356423
-0.4233021839289898,-0.42313713956637894,-0.42292490118577075,-0.42269872240589207
-0.42194861649790455,-0.4217846054140111,-0.4216767214478885,-0.42139335315003407
-0.4201785667803316,-0.4200358210216916,-0.41987379515983636,-0.41964314264199964
-0.41882499934924644,-0.4186832868693237,-0.4186256154219541,-0.4183330710473237
-0.41726319077491736,-0.41710709147040537,-0.41696137577144443,-0.41662486809939614
-0.41580550277221023,-0.4156735461578696,-0.4155745093960197,-0.41532169326831986
-0.41424369419788115,-0.41409735075895127,-0.41391026974551004,-0.4136094149600834
-0.412786006195174,-0.4126638054464155,-0.4125234033700853,-0.41230686710751613
-0.411120077049223,-0.41099603221426395,-0.4108591637195756,-0.41057546595475347
-0.40966238904651586,-0.4095624869017282,-0.4094722973441509,-0.409265080870823
-0.4081005804721868,-0.40798629150280985,-0.4078080576936412,-0.40754810022376864
-0.40664289246947966,-0.4065527461902741,-0.40642119131821647,-0.4062352072258019
-0.4050810838951506,-0.40497655079135575,-0.4047569516677068,-0.4045175996002385
-0.40362339589244345,-0.40354300547882,-0.4033700852922821,-0.40320533358078087
-0.40206158731811437,-0.40196681007990165,-0.4017058456417724,-0.4014918013155263
-0.40060389931540724,-0.4005332647673659,-0.4003189792663477,-0.40016605525812393
-0.39893797016945626,-0.39886549153521433,-0.398654739615838,-0.398432146191325
-0.3974802821667491,-0.3974319462226785,-0.3972678732404133,-0.3971201936611219
-0.39591847359242,-0.39585575082376023,-0.39560363358990364,-0.3953963162504679
-0.39446078558971287,-0.3944222055112244,-0.3942167672144789,-0.39408530418802834
-0.3928989770153838,-0.39284601011230613,-0.3925525275639692,-0.3923633077129015
-0.39144128901267666,-0.3914124647997704,-0.3911656611885445,-0.39104790680089857
-0.3898794804383476,-0.38983626940085203,-0.3895014215380348,-0.3893302991753352
-0.38842179243564046,-0.3884027240883163,-0.38811455516261006,-0.3880073745212235
-0.3868599838613114,-0.38682652868939793,-0.3864503155121004,-0.38629917157329596
-0.38540229585860425,-0.3853929833768622,-0.3850634491366757,-0.3849768738976934
-0.38384048728427517,-0.38381678797794383,-0.383399209486166,-0.38324609972343976
-0.38248691985319,-0.3824642538255759,-0.38215102974828374,-0.3819466867634178
-0.38082099070723896,-0.38080704726648973,-0.3803481034602316,-0.38021121025034627
-0.3794674232761538,-0.3794545131141218,-0.37909992372234935,-0.37890897588703354
