0,1
6.7950687,5.3457713
6.968002,5.5549626
6.748331,5.3507466
7.088746,5.6678114
6.8486032,5.493916
7.0180573,5.6469135
6.9717116,5.6195803
7.0542965,5.6279507
2.9610312,-4.215115
2.857927,-4.3007784
3.0703585,-4.4147997
3.1780548,-4.6071787
3.3297524,-4.560601
3.262169,-4.5133862
3.2543046,-4.795065
3.079839,-4.8217854
2.8509767,-4.6866527
2.9503224,-4.9430094
3.534157,-7.673175
3.6400023,-7.911219
2.7219913,-4.8920045
2.7029126,-4.8591375
3.730188,-7.8995233
3.608423,-7.7801795
3.6793284,-7.813997
3.7453723,-7.850108
3.6194804,-7.7412577
-0.17994156,-5.2049766
-0.12081947,-5.2676325
0.02327978,-5.4108076
-0.123460524,-5.298193
-0.041609358,-5.353549
-0.1482281,-5.248752
-12.430901,-5.13002
-12.354144,-5.0532746
-12.260193,-4.9593234
-12.159124,-4.8582788
-12.360765,-5.059912
-12.240125,-4.939288
-12.317534,-5.016717
7.4377084,5.649572
7.300608,5.5712366
13.067632,4.51852
13.085101,4.474857
12.818257,4.3618126
12.910793,4.378113
12.873902,4.580916
12.841248,4.5928793
12.671525,4.7840667
12.471012,5.070357
12.284161,5.0379987
12.302989,4.953053
12.077359,4.8737864
12.027385,4.877532
11.861286,4.7060795
11.747391,4.794777
11.42359,4.4824324
11.517959,4.655976
11.322719,4.636181
11.315318,4.564757
11.1961,4.7593656
11.2248535,4.686155
11.170222,4.6693454
7.561909,12.794132
7.6385093,12.814546
7.6082983,12.611319
7.521779,12.674464
7.4442677,12.53449
7.413136,12.79119
7.673427,13.22754
7.740655,13.264572
7.897306,13.400264
8.000335,13.532196
8.155858,13.669811
8.05817,13.814737
8.395455,13.8420725
8.305833,13.78853
8.406439,13.768144
9.266025,14.3964815
9.501099,14.299566
9.501239,14.219362
9.587564,14.2788
9.646965,14.370038
9.692936,14.457028
9.912754,14.598939
10.032519,14.705327
10.171276,14.862146
10.277312,15.006564
10.612035,15.328236
10.531845,15.319314
10.684039,15.563919
10.63901,15.558176
10.8801565,15.884168
11.07722,15.863855
10.874248,16.079336
11.010058,16.278854
11.113278,16.362087
10.960409,16.490623
10.958785,16.37234
10.789036,16.57998
10.744212,16.566263
20.110239,8.917815
20.05744,8.99172
20.0459,8.956124
19.675812,9.454792
19.545198,9.501647
19.808666,9.497063
19.923706,9.5678625
19.985462,9.63375
20.03582,9.574291
20.19149,9.302588
20.389612,9.499716
20.355959,9.2542925
20.683094,9.106717
20.701923,9.17572
20.764143,9.235825
20.814243,9.354007
20.920443,9.56318
20.789251,9.323602
20.774794,9.428502
