0,1,2
10.738355,1.4758946,4.7380357
13.679516,0.19131082,4.7509193
16.348188,-4.940294,6.712866
15.498428,-0.51458675,5.457531
16.283756,-4.860991,6.7861385
15.446367,-0.46902913,5.4184227
11.50869,1.4247525,4.6358504
10.902334,1.3415143,4.8985667
10.803372,1.4557996,4.2182307
3.8327894,14.022328,0.24233457
-3.392701,10.820242,8.005301
-4.3691816,11.359887,7.559564
-3.4869955,10.94448,7.8136835
4.0998616,14.185027,0.22632895
-3.1102722,10.660017,7.745599
-5.1586523,11.485468,7.684928
-3.1050367,10.638423,7.5803714
4.05861,14.005699,-0.0512101
-4.613113,11.463212,7.5175633
-3.0115662,10.756554,7.893932
4.0313687,14.154983,0.101814434
-3.190323,10.823854,7.71774
-5.19341,11.422559,7.621962
4.1652355,14.130015,0.3125334
-3.6832113,10.9942,7.712433
-4.6421633,11.637753,7.6764336
3.899973,14.116464,0.09725311
-4.647617,11.499495,7.552627
-5.099122,11.391277,7.618507
-3.8564398,11.142627,7.779871
3.8545103,14.249227,0.22953504
-3.6668732,11.049467,7.957215
-4.9860077,11.561627,7.686059
3.9506521,13.961855,0.36248574
-4.9116087,11.482831,7.5884647
-4.760309,11.721091,7.772203
3.9497108,14.01771,0.33446229
-4.3465166,11.456559,7.725445
-3.288755,10.727177,7.775907
-3.5859578,10.945551,7.866879
10.858625,1.5126122,4.143653
11.416038,1.5108583,4.1886716
11.379375,1.4725425,4.477873
11.964524,0.68792254,4.363128
11.4075985,1.258989,4.2879634
11.29046,1.4316957,4.2525992
16.173466,-5.427982,6.6326613
16.24125,-5.588945,6.769429
12.364968,0.46622115,4.4737954
16.776623,-1.3135772,5.59278
16.083357,-5.4477234,6.7914753
16.989042,-1.1756085,5.46644
16.908642,-1.0949165,5.461434
10.911726,1.6692728,4.5969563
16.065353,-5.374448,6.763712
16.884174,-1.080997,5.3894434
12.327038,0.5635106,4.348981
13.786852,0.088801555,4.74001
16.126959,-5.465838,6.7656317
13.732687,0.1397877,4.603606
16.875183,-1.1327164,5.5737104
13.702045,0.0863593,4.6099834
16.157734,-5.614346,6.865425
3.9314137,13.855642,0.19491428
-13.2932415,-10.875822,13.801104
-12.206784,-10.326975,14.032584
-12.62238,-10.9205,14.315952
-12.609042,-10.393379,13.919979
-12.46732,-11.184202,13.569841
-12.133303,-11.085612,13.573016
-13.01189,-11.087127,13.98989
-12.903229,-11.395904,13.949912
-12.677823,-10.876121,13.427626
-12.286256,-10.584025,13.600519
-12.361497,-11.255605,14.309015
-12.667554,-10.466469,14.484671
-13.046777,-10.90202,14.287496
-13.009613,-10.589348,14.037723
-12.627176,-11.078186,13.744896
-12.560777,-10.965981,14.252966
-12.841807,-10.243396,13.922566
-12.357207,-10.64278,14.422069
-12.798666,-10.4310875,13.774426
-12.435644,-11.305968,13.90702
-12.356708,-10.857007,13.785375
-12.452049,-10.673524,14.089709
-12.172004,-11.058496,14.15395
-12.902873,-11.196109,14.346984
-12.8821745,-11.136843,13.74021
-12.146315,-10.913973,14.231764
-12.727046,-10.7411995,13.958253
-12.987276,-10.687347,13.441441
-12.728288,-11.001693,13.681823
-12.967022,-10.759456,14.219805
-12.859797,-10.556187,14.186405
-12.6164,-10.434879,14.2850685
-12.273708,-10.741117,14.018908
-12.087041,-10.743776,13.903852
-12.6181135,-10.589474,13.689315
-12.655313,-11.040864,14.6039505
-12.329742,-10.509952,13.668735
10.858956,1.3952993,4.3447013
11.337716,1.677384,4.4238663
11.271134,1.7193099,4.4812193
12.596715,0.4026512,4.467083
13.322344,0.2461263,4.615554
13.61035,0.006133605,4.5775113
15.62103,-0.6239622,5.551456
16.21018,-4.939778,6.8789105
12.78062,0.53532666,4.619461
16.24423,-4.938158,6.752268
12.662878,0.49579644,4.564837
16.38087,-4.801128,6.8501472
13.644213,0.034244105,4.703084
11.458443,1.1826125,4.243339
11.984814,0.67382157,4.3400598
16.968805,-1.203845,5.4901614
15.693735,-0.6912887,5.6111836
12.679687,0.32069618,4.383244
11.039575,1.5024725,4.777017
