0,1,2
1.492022,5.797447,3.9104078
-2.6738126,5.1266046,3.572489
-3.3391068,5.3494797,3.2009866
1.0273536,5.892343,3.9756694
1.0490098,5.277784,4.047122
-2.7305117,4.9913864,2.8551092
5.043736,6.129215,4.2137904
3.5935163,5.974125,4.2359424
2.771859,6.0399194,4.405849
4.723048,5.7935886,4.0713916
3.1311994,6.0884895,4.4651613
3.32488,9.169081,6.1568813
-1.2411058,5.360548,3.6914198
3.0854425,8.9358225,6.239835
3.4266515,5.1820745,3.8967078
2.805675,8.658374,6.1870956
4.7029147,5.8159165,3.7480726
3.4817793,5.265815,3.354249
3.080812,8.477037,6.484404
4.5984263,5.9919424,3.918986
3.2612002,8.664738,5.98627
3.6595285,9.179933,6.361825
3.2041173,5.611384,3.4050524
3.6457062,5.503182,3.5248547
2.9042876,5.749796,4.1261163
3.3938756,5.7828603,3.6902483
3.3412788,5.719146,4.3480086
5.091228,6.0002947,4.0020885
-1.3765525,5.101988,3.4673917
3.158884,5.203275,3.410617
3.4998436,9.132738,6.531096
3.3087504,8.821872,6.5199203
3.018522,8.321643,6.1071634
-2.868688,5.4503775,3.4139845
-3.2246218,5.202581,3.0715518
1.0552548,5.378618,3.5610487
0.71631384,5.6766148,3.9082332
-3.0363898,5.5871973,2.95674
-3.0368998,5.3965826,2.653098
1.2010789,5.710952,3.6156769
-2.7460551,4.640902,3.2546523
-2.3655193,4.6519156,2.9984593
-2.4102032,5.093595,2.9817636
-2.2720778,4.811815,3.3503306
