in_packets,in_bytes,out_packets,out_bytes
1.0,0.9995954379861952,0.9998848545886866,0.9963489463157666
0.9995954379861952,1.0,0.9995528072692891,0.9936145479806855
0.9998848545886866,0.9995528072692891,1.0,0.9963548908481072
0.9963489463157666,0.9936145479806855,0.9963548908481072,1.0
