0,1,2,3
0.0,0.0,0.0,0.0
0.10526315789502405,0.11719730941695161,0.0890688259109993,0.04167415373194672
0.12660028449499805,0.13769058295929426,0.10931174089091655,0.06179938352670433
0.14651493598830712,0.15686098654623493,0.1295546558708338,0.0867301569751362
0.16500711237495125,0.174080717488323,0.14777327935235007,0.10588782764625648
0.27169274537664023,0.2986322869946889,0.2570850202432666,0.15462977041261183
0.28876244665661943,0.3148206278019643,0.27327935222683664,0.1736814703217533
0.30725462304417306,0.33282511210745724,0.2935222672067539,0.19868596256037563
0.3257467994308172,0.3500448430486358,0.31174089068827016,0.21788970747456915
0.3485064011374561,0.3784529147978901,0.33805668016202617,0.243963122175046
0.36699857752500975,0.3956726457390687,0.3603238866398897,0.2641851078833497
0.3854907539116539,0.41367713004456164,0.3825910931177532,0.28957201634784724
0.4025604551916331,0.429865470851837,0.40080971659926945,0.3089416285401967
0.42247510668585164,0.44890134529123316,0.42307692307713296,0.33411659548255557
0.43954480796583084,0.46508968609850854,0.43927125506070297,0.35316829539169703
0.46088193456580484,0.4852914798202619,0.4615384615385665,0.3784261959726791
0.47795163584669353,0.5014798206275373,0.47773279352259124,0.39737192512075126
0.5007112375533325,0.5229820627801018,0.49797570850205375,0.42230730599294475
0.5192034139399766,0.5402017937212804,0.5161943319840248,0.4415202657564805
0.5391180654332857,0.5593721973091306,0.536437246963942,0.46663072875708167
0.5576102418208393,0.5765919282503091,0.5546558704454583,0.48576536230484635
0.5775248933141484,0.5957623318381593,0.5748987854253755,0.5108251436367937
0.5945945945941276,0.6119506726454347,0.5910931174089455,0.5297524430870908
0.615931721195011,0.632152466367188,0.6133603238868091,0.5551117070053806
0.6330014224749902,0.6483408071744634,0.6295546558708338,0.5740436138794394
0.6529160739682993,0.6675112107623136,0.6497975708502963,0.5989375279332307
0.6714082503558529,0.6847309417034921,0.6680161943322673,0.6180629466325627
0.6899004267424971,0.7027354260089851,0.6882591093117298,0.6429891126563234
0.7069701280224763,0.718923766815351,0.7044534412957546,0.6618795527119801
0.7283072546233598,0.7391255605380138,0.7267206477736181,0.6871789201122738
0.745376955903339,0.7553139013452892,0.7429149797571881,0.7061430789581209
0.7638691322899831,0.7733183856498727,0.7631578947371054,0.7310369930110028
0.7908961593175263,0.8010762331832666,0.7894736842108614,0.7533369271250194
0.8108108108108354,0.8202466367711168,0.8097165991903239,0.7783967084560572
0.8278805120908146,0.8364349775783921,0.8259109311743487,0.797572808824043
0.8492176386907886,0.8566367713001455,0.8481781376522122,0.8229090356207962
0.8662873399716773,0.8728251121074209,0.8643724696357822,0.8419975949245782
0.8847795163583214,0.8908295964120043,0.8846153846156994,0.8669053312514734
0.9032716927449655,0.9080493273540924,0.9028340080972157,0.8862150469267362
0.9231863442391841,0.927219730941033,0.923076923077133,0.9112471837124758
0.9416785206258282,0.9444394618831211,0.9412955465586492,0.9305062177199943
0.9615931721191373,0.9636098654700618,0.9615384615385665,0.9556074658712532
0.978662873400026,0.9797982062773372,0.9777327935225912,0.9747006325997063
1.0,1.0,1.0,1.0
