0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0007056451612903226,0.0007056451612903226,0.0,0.0
0.38235294117647056,0.38235294117647056,0.9959620432061376,0.9959620432061376,0.0027256208358570552,0.0027256208358570552,0.0,0.0,0.0,0.0,0.0020161290322580645,0.0020161290322580645,0.04830917874396136,0.04830917874396136
0.20588235294117646,0.20588235294117646,0.995861094286291,0.995861094286291,0.00343226327478296,0.00343226327478296,0.0,0.0,0.0,0.0,0.0034274193548387098,0.0034274193548387098,0.03381642512077296,0.03381642512077296
0.0,0.0,0.9993943064809205,0.9993943064809205,0.0006056935190793464,0.0006056935190793464,0.0,0.0,0.0,0.0,0.0013104838709677418,0.0013104838709677418,0.016908212560386472,0.016908212560386472
0.0,0.0,0.9979810216030688,0.9979810216030688,0.002018978396931154,0.002018978396931154,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.0,0.06521739130434782,0.06521739130434782
0.20588235294117646,0.20588235294117646,0.9518473652331918,0.9518473652331918,0.04744599232788209,0.04744599232788209,0.25925925925925924,0.25925925925925924,0.0,0.0,0.04334677419354839,0.04334677419354839,0.11352657004830918,0.11352657004830918
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0.9959677419354839,0.9959677419354839,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,1.0,1.0,0.9972782258064515,0.9972782258064515,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9965725806451612,0.9965725806451612,0.06521739130434782,0.06521739130434782
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.4814814814814814,0.4814814814814814,0.0,0.0,0.9979838709677421,0.9979838709677421,0.016908212560386472,0.016908212560386472
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9972782258064515,0.9972782258064515,0.04830917874396136,0.04830917874396136
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9992943548387098,0.9992943548387098,0.016908212560386472,0.016908212560386472
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9582661290322582,0.9582661290322582,1.0000000000000002,1.0000000000000002
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9985887096774194,0.9985887096774194,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9985887096774194,0.9985887096774194,0.016908212560386472,0.016908212560386472
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,1.0,1.0,0.9979838709677421,0.9979838709677421,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.4814814814814814,0.4814814814814814,0.0,0.0,0.9979838709677421,0.9979838709677421,0.016908212560386472,0.016908212560386472
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9992943548387098,0.9992943548387098,0.0,0.0
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9985887096774194,0.9985887096774194,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.4814814814814814,0.4814814814814814,0.0,0.0,0.9985887096774194,0.9985887096774194,0.0,0.0
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9985887096774194,0.9985887096774194,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9985887096774194,0.9985887096774194,0.016908212560386472,0.016908212560386472
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9992943548387098,0.9992943548387098,0.0,0.0
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9979838709677421,0.9979838709677421,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9985887096774194,0.9985887096774194,0.016908212560386472,0.016908212560386472
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,0.0,0.0,0.9979838709677421,0.9979838709677421,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0.9959677419354839,0.9959677419354839,0.03381642512077296,0.03381642512077296
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9723790322580645,0.9723790322580645,0.6618357487922705,0.6618357487922705
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.25925925925925924,0.25925925925925924,1.0,1.0,0.9979838709677421,0.9979838709677421,0.016908212560386472,0.016908212560386472
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.9992943548387098,0.9992943548387098,0.016908212560386472,0.016908212560386472
0.0,0.0,0.18241469816272962,0.18241469816272962,0.8175853018372703,0.8175853018372703,0.0,0.0,0.0,0.0,0.8157258064516129,0.8157258064516129,0.050724637681159424,0.050724637681159424
0.38235294117647056,0.38235294117647056,0.9959620432061376,0.9959620432061376,0.0027256208358570552,0.0027256208358570552,0.0,0.0,0.0,0.0,0.002721774193548387,0.002721774193548387,0.03381642512077296,0.03381642512077296
0.20588235294117646,0.20588235294117646,0.9979810216030688,0.9979810216030688,0.0013123359580052493,0.0013123359580052493,0.0,0.0,0.0,0.0,0.0007056451612903226,0.0007056451612903226,0.04830917874396136,0.04830917874396136
0.0,0.0,0.9972743791641429,0.9972743791641429,0.0027256208358570552,0.0027256208358570552,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0014112903225806453,0.0014112903225806453,0.050724637681159424,0.050724637681159424
0.0,0.0,0.9973753280839893,0.9973753280839893,0.0026246719160104987,0.0026246719160104987,0.0,0.0,1.0,1.0,0.0006048387096774192,0.0006048387096774192,0.06521739130434782,0.06521739130434782
0.20588235294117646,0.20588235294117646,0.9959620432061376,0.9959620432061376,0.0033313143549364016,0.0033313143549364016,0.0,0.0,0.0,0.0,0.0020161290322580645,0.0020161290322580645,0.06521739130434782,0.06521739130434782
0.20588235294117646,0.20588235294117646,0.9939430648092065,0.9939430648092065,0.005350292751867554,0.005350292751867554,0.0,0.0,0.0,0.0,0.004032258064516129,0.004032258064516129,0.06521739130434782,0.06521739130434782
0.0,0.0,0.993337371290127,0.993337371290127,0.006662628709872805,0.006662628709872805,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0033266129032258063,0.0033266129032258063,0.09661835748792272,0.09661835748792272
0.20588235294117646,0.20588235294117646,0.9744599232788208,0.9744599232788208,0.02483343428225318,0.02483343428225318,0.25925925925925924,0.25925925925925924,0.0,0.0,0.019455645161290322,0.019455645161290322,0.14492753623188406,0.14492753623188406
0.20588235294117646,0.20588235294117646,0.9472037149202502,0.9472037149202502,0.05208964264082374,0.05208964264082374,0.25925925925925924,0.25925925925925924,1.0,1.0,0.041935483870967745,0.041935483870967745,0.24396135265700483,0.24396135265700483
0.20588235294117646,0.20588235294117646,0.9817282455077729,0.9817282455077729,0.01756511205330103,0.01756511205330103,0.0,0.0,0.0,0.0,0.011491935483870968,0.011491935483870968,0.178743961352657,0.178743961352657
1.0,1.0,0.9457904300423984,0.9457904300423984,0.05077730668281849,0.05077730668281849,0.0,0.0,0.0,0.0,0.02096774193548387,0.02096774193548387,0.7463768115942029,0.7463768115942029
