0
15.356227
16.7348
17.57653
17.955229
14.742908
15.787195
-14.931938
-13.797025
-17.025002
-15.119857
-17.219221
-19.8574
-21.123922
-20.31529
-16.467007
-13.595715
-15.2012005
-15.900248
-20.345749
-15.398928
-20.481138
-20.012133
-16.048931
-15.864618
-16.800692
-16.264845
-16.607655
-14.762067
-21.024567
-13.967104
-19.659472
-19.945753
-20.547703
16.650412
17.764673
15.010044
15.58121
17.262085
17.33893
15.052123
15.919927
15.681261
17.015131
16.445524
